,Polarity
12726,4
20639,4
27094,4
25056,4
15195,4
14886,4
17187,4
29527,4
29783,4
10281,4
17312,4
6423,3
12100,4
6697,3
1468,2
345,0
24518,4
13601,4
11563,4
17522,4
21501,4
9338,4
28761,4
20406,4
7513,3
2075,2
7294,3
16670,4
8006,3
10373,4
12384,4
13909,4
18173,4
17451,4
1514,2
784,1
22098,4
10071,4
19336,4
9447,4
2570,2
24224,4
21723,4
5452,3
20082,4
22686,4
26433,4
28863,4
16612,4
15175,4
17792,4
8417,3
27168,4
40,0
11470,4
18597,4
27649,4
14741,4
11880,4
6942,3
26561,4
27362,4
10913,4
19591,4
14447,4
1482,2
28032,4
4557,3
24194,4
26553,4
13348,4
18360,4
13983,4
14250,4
11220,4
15785,4
7370,3
16048,4
10613,4
5149,3
24945,4
22345,4
9824,4
27998,4
27831,4
24852,4
29232,4
4148,3
18809,4
21690,4
28402,4
15279,4
4311,3
24032,4
17206,4
29123,4
10289,4
29862,4
22588,4
12361,4
6244,3
5742,3
14275,4
15377,4
9201,3
21522,4
2710,2
142,0
2644,2
6822,3
15566,4
18202,4
20570,4
30062,4
23359,4
7566,3
21673,4
17955,4
10651,4
24420,4
18623,4
12382,4
27152,4
21575,4
24623,4
17242,4
23101,4
16384,4
8336,3
11805,4
17752,4
9708,4
6477,3
4696,3
24404,4
14797,4
22903,4
23023,4
446,0
23675,4
9978,4
25933,4
9216,3
3890,3
29314,4
23130,4
28790,4
6451,3
27584,4
1987,2
26387,4
156,0
10691,4
27947,4
4646,3
1106,1
23033,4
28946,4
12837,4
9292,4
8106,3
11326,4
18507,4
23786,4
27713,4
6526,3
16392,4
9257,3
11676,4
19180,4
7233,3
1115,1
5511,3
13507,4
6560,3
12587,4
10997,4
18549,4
26296,4
25466,4
20731,4
23294,4
3404,3
4139,3
9347,4
29245,4
593,1
9520,4
13549,4
13828,4
26902,4
11181,4
29501,4
13972,4
19867,4
22531,4
26939,4
16681,4
651,1
11996,4
9767,4
17042,4
11986,4
15376,4
229,0
23812,4
27937,4
3924,3
10800,4
23263,4
28204,4
29925,4
16532,4
20608,4
8598,3
1552,2
27438,4
933,1
26852,4
24374,4
21282,4
17461,4
20497,4
22050,4
10295,4
28717,4
22198,4
7321,3
12403,4
28599,4
2638,2
6001,3
23516,4
11432,4
7270,3
2347,2
25906,4
20587,4
17481,4
14513,4
618,1
24208,4
22052,4
20084,4
11395,4
6747,3
4196,3
1927,2
14240,4
285,0
261,0
11341,4
29360,4
5016,3
19696,4
15044,4
11769,4
20415,4
7101,3
15218,4
13812,4
5299,3
2325,2
23048,4
8235,3
21583,4
21938,4
6831,3
29213,4
25770,4
10604,4
22367,4
480,0
19415,4
25160,4
16775,4
6521,3
2597,2
6979,3
5627,3
13779,4
19281,4
23767,4
27286,4
29664,4
19126,4
9373,4
18406,4
24308,4
26384,4
10379,4
20874,4
13856,4
22854,4
16662,4
27781,4
21914,4
7332,3
20767,4
18951,4
6949,3
24603,4
29095,4
787,1
15269,4
18584,4
11200,4
6630,3
5861,3
13447,4
9454,4
9543,4
28944,4
19178,4
10468,4
5129,3
11013,4
28732,4
1753,2
17398,4
16380,4
4734,3
22364,4
25178,4
25251,4
8696,3
3809,3
13195,4
12991,4
11643,4
97,0
24018,4
3189,2
13652,4
14672,4
18366,4
13416,4
15520,4
3705,3
11062,4
26853,4
18346,4
1656,2
21552,4
12724,4
12110,4
23578,4
29824,4
18935,4
24135,4
6274,3
7675,3
578,1
10065,4
28997,4
19941,4
603,1
15701,4
23648,4
29364,4
24940,4
7490,3
6410,3
27821,4
29383,4
16758,4
27377,4
22955,4
25652,4
18779,4
25175,4
1780,2
20565,4
27158,4
19215,4
21175,4
5510,3
23276,4
13459,4
26897,4
29419,4
12179,4
26822,4
28005,4
9305,4
28393,4
22553,4
1188,1
15920,4
8083,3
29117,4
28587,4
29551,4
27244,4
14850,4
16260,4
28957,4
17676,4
19149,4
29178,4
2693,2
5425,3
9202,3
22640,4
17369,4
206,0
8051,3
10017,4
2043,2
17707,4
17420,4
8622,3
20178,4
2003,2
163,0
5072,3
27499,4
9737,4
4782,3
9237,3
1451,2
15605,4
23896,4
13105,4
14280,4
28917,4
7864,3
7890,3
4346,3
7685,3
14446,4
17479,4
13783,4
10244,4
11064,4
3440,3
2890,2
27300,4
27641,4
24512,4
15419,4
20219,4
16310,4
10803,4
23404,4
26000,4
15786,4
2128,2
10391,4
27744,4
8155,3
28148,4
5091,3
25836,4
18275,4
23929,4
19475,4
18741,4
25263,4
20821,4
2808,2
6507,3
10268,4
14233,4
28185,4
14389,4
2129,2
8487,3
25785,4
22586,4
9198,3
3527,3
13160,4
14791,4
16610,4
25346,4
19019,4
18972,4
1759,2
25681,4
18852,4
29907,4
1301,2
12745,4
12707,4
10218,4
22187,4
1034,1
16562,4
27888,4
9697,4
25760,4
19683,4
17953,4
1675,2
838,1
1186,1
10929,4
26536,4
6360,3
5547,3
16417,4
28288,4
10455,4
16436,4
17669,4
11393,4
29349,4
5167,3
22384,4
547,1
9498,4
17454,4
12961,4
23350,4
29227,4
3446,3
12332,4
11381,4
14537,4
17381,4
16401,4
30118,4
10987,4
11223,4
4019,3
6762,3
23867,4
21351,4
16476,4
16463,4
3642,3
27222,4
2609,2
11035,4
26938,4
5110,3
1097,1
5986,3
14856,4
21904,4
2052,2
13384,4
28685,4
8065,3
28276,4
24366,4
17004,4
1028,1
15198,4
18770,4
9405,4
5327,3
9776,4
2216,2
17491,4
17941,4
24424,4
12339,4
22136,4
5184,3
24970,4
1805,2
27061,4
19499,4
15730,4
24599,4
7758,3
20379,4
14247,4
17845,4
27379,4
30126,4
25594,4
19514,4
10677,4
15263,4
19856,4
19407,4
5206,3
2195,2
11564,4
26234,4
14349,4
14885,4
6555,3
4027,3
1448,2
3133,2
2566,2
12001,4
25105,4
10237,4
28550,4
27367,4
6117,3
17231,4
17300,4
26617,4
22976,4
23261,4
3786,3
24399,4
8714,3
23269,4
28611,4
24340,4
9674,4
6355,3
6021,3
19317,4
16791,4
18910,4
18486,4
9063,3
8872,3
1394,2
1750,2
3813,3
10723,4
25745,4
21095,4
28744,4
4142,3
26827,4
12119,4
27833,4
25562,4
23591,4
21482,4
12760,4
13330,4
20427,4
16518,4
24036,4
10985,4
26705,4
21248,4
25956,4
25890,4
10138,4
14890,4
17436,4
23379,4
24581,4
29763,4
14525,4
16368,4
7303,3
27071,4
24755,4
11409,4
29331,4
4947,3
10945,4
28061,4
16361,4
22292,4
27969,4
12514,4
24065,4
19007,4
691,1
11672,4
27846,4
14605,4
2504,2
12531,4
12139,4
7265,3
16759,4
23256,4
21878,4
6041,3
4651,3
22756,4
12486,4
24624,4
26248,4
13344,4
17307,4
25808,4
28601,4
4043,3
15008,4
6409,3
10094,4
786,1
17567,4
22569,4
6073,3
25945,4
20646,4
2233,2
14396,4
25651,4
30044,4
21201,4
25660,4
27701,4
10016,4
26960,4
7109,3
18665,4
12072,4
26277,4
19886,4
2419,2
25640,4
20739,4
18066,4
24557,4
11720,4
6622,3
13560,4
28936,4
14792,4
5517,3
10970,4
6603,3
9133,3
25852,4
5589,3
5407,3
27306,4
4595,3
10052,4
15947,4
17147,4
10336,4
12341,4
23421,4
16921,4
18501,4
11513,4
28466,4
24706,4
25690,4
7943,3
3512,3
20158,4
5013,3
9393,4
23219,4
28556,4
15246,4
24385,4
26163,4
20827,4
7236,3
8237,3
16848,4
24126,4
19099,4
27500,4
30138,4
27557,4
24500,4
26094,4
19131,4
25200,4
20798,4
27188,4
24218,4
9483,4
6275,3
3688,3
17359,4
6378,3
25707,4
395,0
3244,2
16,0
21113,4
19537,4
29538,4
23150,4
20383,4
26798,4
27942,4
7540,3
21775,4
599,1
4788,3
25835,4
5917,3
10958,4
25029,4
22864,4
19209,4
23019,4
4868,3
10842,4
4865,3
21517,4
11464,4
8819,3
164,0
677,1
29373,4
14623,4
29890,4
16425,4
24426,4
15153,4
25520,4
23352,4
26211,4
5623,3
22988,4
8149,3
24693,4
23817,4
11115,4
7913,3
4907,3
19145,4
6662,3
24966,4
4545,3
3775,3
11050,4
6242,3
10143,4
1572,2
15143,4
18886,4
773,1
5774,3
24935,4
9884,4
30082,4
24921,4
20190,4
4581,3
12670,4
28829,4
27224,4
3347,2
9180,3
1422,2
1400,2
10538,4
23958,4
22636,4
1661,2
14390,4
8967,3
23936,4
25682,4
6516,3
9244,3
17997,4
5526,3
12421,4
5152,3
25741,4
22120,4
13855,4
17483,4
3910,3
23535,4
21669,4
6598,3
10339,4
14129,4
7292,3
27771,4
6728,3
5253,3
21267,4
12589,4
18724,4
19587,4
29281,4
2537,2
22925,4
19914,4
22748,4
853,1
8900,3
12166,4
12120,4
12674,4
8123,3
24220,4
7485,3
14193,4
28716,4
27547,4
7274,3
3015,2
16116,4
19387,4
15830,4
5859,3
17861,4
24081,4
18802,4
2576,2
11365,4
30210,4
15038,4
8589,3
4990,3
26455,4
5996,3
8444,3
21174,4
28524,4
5737,3
16504,4
23083,4
6002,3
7518,3
19855,4
28489,4
29175,4
6842,3
24906,4
29105,4
12954,4
8422,3
7847,3
20018,4
8483,3
30112,4
12521,4
11658,4
1853,2
22508,4
25886,4
12588,4
566,1
4167,3
25522,4
5513,3
4501,3
10583,4
25688,4
18268,4
25540,4
4470,3
29518,4
18522,4
24629,4
10103,4
28696,4
22941,4
19353,4
15437,4
2868,2
17120,4
19263,4
26947,4
27662,4
5870,3
21500,4
16541,4
20624,4
19654,4
9899,4
10908,4
29315,4
17818,4
22231,4
4967,3
27117,4
24160,4
23559,4
20944,4
27900,4
149,0
17063,4
19222,4
8716,3
23085,4
26884,4
15817,4
23793,4
4507,3
7598,3
239,0
16270,4
29608,4
10965,4
7260,3
28805,4
10316,4
14010,4
3135,2
638,1
23837,4
19350,4
2716,2
27899,4
26332,4
27772,4
10732,4
16203,4
10251,4
15113,4
12327,4
27863,4
21125,4
14416,4
9870,4
20774,4
26564,4
19691,4
27509,4
5325,3
8694,3
7575,3
12604,4
28079,4
8135,3
29025,4
26930,4
1761,2
24444,4
14803,4
4317,3
27544,4
2518,2
10967,4
30186,4
3772,3
6825,3
18641,4
17501,4
29009,4
5263,3
28234,4
22428,4
16842,4
14520,4
7998,3
12906,4
14359,4
13304,4
29707,4
22043,4
6887,3
26518,4
11006,4
1142,1
18061,4
29821,4
19203,4
11781,4
23616,4
23804,4
26921,4
4422,3
14421,4
18168,4
30192,4
21956,4
7569,3
25724,4
6771,3
17916,4
9330,4
25943,4
26890,4
24372,4
7776,3
999,1
16385,4
2903,2
11939,4
9021,3
16718,4
15328,4
17419,4
18069,4
20059,4
17265,4
26929,4
9837,4
3092,2
16407,4
5084,3
28292,4
24033,4
3327,2
7367,3
3741,3
23691,4
6932,3
12596,4
22666,4
1334,2
3278,2
17887,4
21750,4
27834,4
10037,4
5838,3
10825,4
16777,4
4684,3
19977,4
29370,4
23897,4
1318,2
24329,4
15565,4
23274,4
29447,4
13969,4
10086,4
5573,3
22242,4
9780,4
27201,4
1825,2
12402,4
9851,4
22151,4
25305,4
21988,4
6551,3
8798,3
25181,4
15961,4
19213,4
29294,4
3711,3
7187,3
16314,4
11607,4
16073,4
1304,2
20420,4
21365,4
2173,2
23811,4
11041,4
12462,4
12545,4
10059,4
22497,4
16875,4
24356,4
13757,4
7023,3
10070,4
3667,3
25654,4
7288,3
17767,4
6109,3
13940,4
14420,4
4954,3
16914,4
13350,4
12876,4
12298,4
4207,3
9075,3
23967,4
6654,3
22193,4
27193,4
4495,3
27676,4
410,0
25290,4
26320,4
27694,4
13454,4
16551,4
22397,4
26256,4
8391,3
11240,4
14358,4
11803,4
11796,4
21318,4
16735,4
22202,4
11,0
4829,3
1194,1
27304,4
10902,4
2914,2
6581,3
23216,4
9388,4
12292,4
3040,2
26276,4
24155,4
11434,4
7142,3
11768,4
14755,4
23043,4
9096,3
12855,4
18266,4
29837,4
2926,2
12431,4
9278,4
2227,2
28385,4
24274,4
3785,3
19641,4
26972,4
17237,4
9182,3
8346,3
1385,2
3771,3
5528,3
18214,4
26158,4
16000,4
1014,1
7916,3
3609,3
4174,3
26985,4
1691,2
3226,2
16105,4
26682,4
29319,4
493,0
20116,4
20728,4
28162,4
13247,4
22158,4
8003,3
5785,3
29685,4
8290,3
17497,4
5179,3
28537,4
3346,2
8282,3
12114,4
13665,4
9698,4
29671,4
14270,4
14601,4
13890,4
28733,4
21846,4
4504,3
10246,4
17791,4
29477,4
29075,4
29304,4
24763,4
15858,4
23246,4
23075,4
15936,4
5314,3
14967,4
15908,4
18017,4
12632,4
26861,4
28817,4
13965,4
7673,3
23836,4
10179,4
9376,4
25402,4
9736,4
10421,4
24216,4
4534,3
17693,4
11202,4
1998,2
12858,4
5843,3
23537,4
6400,3
12367,4
13898,4
7749,3
9280,4
3302,2
6686,3
6757,3
24397,4
22293,4
15750,4
26538,4
24523,4
12764,4
126,0
16548,4
5448,3
1257,1
2329,2
19608,4
8628,3
21510,4
26352,4
1247,1
9370,4
7110,3
5252,3
10933,4
21209,4
1074,1
6368,3
15710,4
284,0
26360,4
26649,4
15172,4
979,1
16372,4
20855,4
1968,2
29825,4
18096,4
625,1
18766,4
1769,2
18216,4
19053,4
14442,4
26924,4
10031,4
3624,3
27719,4
27579,4
15921,4
6216,3
30169,4
23036,4
3231,2
20075,4
9677,4
6199,3
24062,4
17363,4
10758,4
23672,4
24153,4
14299,4
29201,4
15997,4
6382,3
9648,4
28679,4
13425,4
11304,4
22874,4
5808,3
27353,4
11044,4
17047,4
635,1
12221,4
19960,4
20356,4
6540,3
3430,3
24099,4
12851,4
30183,4
22501,4
14059,4
10435,4
21274,4
28885,4
2148,2
25297,4
27401,4
3269,2
13400,4
3874,3
8479,3
3208,2
14611,4
2318,2
4667,3
13,0
1670,2
18354,4
2407,2
4716,3
12451,4
27707,4
377,0
27944,4
23481,4
530,0
9301,4
11801,4
14213,4
13034,4
23924,4
27514,4
20483,4
24972,4
19835,4
535,0
15956,4
20612,4
21663,4
9637,4
12733,4
18220,4
12455,4
12845,4
27151,4
11398,4
26780,4
27749,4
30008,4
12254,4
22593,4
26606,4
6678,3
4772,3
15627,4
18546,4
16290,4
29852,4
965,1
6794,3
3509,3
26725,4
13073,4
15481,4
8757,3
2103,2
966,1
27335,4
16933,4
14343,4
7136,3
26213,4
355,0
13809,4
23063,4
16691,4
6339,3
13001,4
9115,3
14330,4
28635,4
30177,4
2971,2
25592,4
16074,4
4712,3
667,1
16456,4
7192,3
10377,4
20560,4
25048,4
17084,4
27702,4
4860,3
2398,2
12144,4
18768,4
29706,4
20317,4
26052,4
20532,4
27536,4
18086,4
13906,4
1583,2
12034,4
10524,4
7317,3
15698,4
15658,4
13538,4
4169,3
24932,4
21841,4
24338,4
519,0
903,1
8763,3
16790,4
30127,4
908,1
209,0
28680,4
463,0
27415,4
2473,2
25529,4
13924,4
26426,4
3445,3
27063,4
3971,3
22334,4
26014,4
558,1
26778,4
27637,4
20024,4
7046,3
18899,4
1954,2
17424,4
6182,3
25597,4
29132,4
18735,4
25710,4
28059,4
105,0
3093,2
16751,4
10560,4
18543,4
89,0
24047,4
15880,4
10634,4
20054,4
17719,4
24897,4
14770,4
23755,4
18791,4
12491,4
14363,4
6475,3
16769,4
25104,4
23031,4
9297,4
9074,3
2771,2
16390,4
13916,4
8950,3
16189,4
29937,4
19997,4
29423,4
10849,4
9952,4
13686,4
3821,3
215,0
17576,4
20386,4
28424,4
18885,4
9089,3
22371,4
6256,3
26911,4
8515,3
18215,4
27374,4
25552,4
4228,3
20687,4
25677,4
17371,4
30086,4
30189,4
16888,4
23659,4
5183,3
30142,4
29873,4
28642,4
8878,3
1790,2
18714,4
13838,4
11774,4
27620,4
15410,4
3277,2
532,0
24786,4
15595,4
19823,4
21396,4
12343,4
5736,3
9053,3
6159,3
17763,4
6449,3
20527,4
14302,4
17863,4
8949,3
8877,3
3436,3
3734,3
5863,3
28771,4
6689,3
22124,4
1630,2
20504,4
29855,4
23650,4
30208,4
27163,4
16251,4
17590,4
9153,3
19935,4
27211,4
15877,4
2009,2
11662,4
20491,4
17736,4
12408,4
13127,4
7573,3
5707,3
1706,2
16510,4
21091,4
16717,4
6556,3
21025,4
1000,1
15424,4
11887,4
19770,4
20677,4
22621,4
11967,4
3145,2
20035,4
13541,4
14303,4
18660,4
29661,4
17914,4
10597,4
2895,2
9248,3
3398,3
16807,4
6652,3
29450,4
14602,4
25801,4
3412,3
13298,4
26792,4
11992,4
12049,4
27873,4
14731,4
7968,3
29809,4
26218,4
25298,4
22068,4
27874,4
2471,2
21983,4
22297,4
26067,4
12189,4
21745,4
25564,4
17480,4
4869,3
24485,4
2395,2
23349,4
16760,4
11619,4
21493,4
25291,4
19620,4
9247,3
8230,3
26229,4
15186,4
17848,4
29499,4
7644,3
18085,4
13040,4
29971,4
7194,3
13798,4
17055,4
5158,3
27450,4
26577,4
2425,2
577,1
1455,2
13562,4
9614,4
22303,4
11963,4
15072,4
10915,4
5523,3
1022,1
4607,3
13259,4
7141,3
2095,2
1153,1
10068,4
22294,4
10372,4
297,0
26891,4
27373,4
25881,4
16451,4
19258,4
27496,4
4058,3
9950,4
3800,3
11944,4
29055,4
2770,2
29026,4
12981,4
15197,4
22094,4
16752,4
2859,2
9186,3
17343,4
16482,4
23136,4
21729,4
2512,2
3797,3
21202,4
13771,4
27066,4
19469,4
365,0
7053,3
18538,4
15010,4
2175,2
20126,4
19237,4
7458,3
21229,4
26618,4
1330,2
27357,4
20831,4
6286,3
11538,4
1614,2
29303,4
19010,4
2439,2
17095,4
14878,4
9695,4
5309,3
28551,4
22009,4
20943,4
9156,3
3071,2
10089,4
8385,3
9275,3
14216,4
5371,3
4032,3
22321,4
14985,4
4194,3
985,1
7434,3
26299,4
15944,4
17758,4
26757,4
9936,4
14074,4
26691,4
23910,4
5090,3
18038,4
26303,4
11088,4
24542,4
13518,4
18472,4
18114,4
12122,4
18205,4
1962,2
4744,3
27743,4
10418,4
901,1
7430,3
21812,4
8062,3
25272,4
14870,4
24357,4
27476,4
26157,4
28105,4
19323,4
7811,3
10299,4
26941,4
18754,4
11598,4
14133,4
19604,4
732,1
7354,3
8402,3
18632,4
16244,4
20745,4
14509,4
23402,4
10954,4
28168,4
17739,4
19117,4
17625,4
7417,3
11833,4
1407,2
3620,3
9246,3
5507,3
30032,4
16600,4
24891,4
22656,4
15228,4
24943,4
15866,4
14880,4
1897,2
8359,3
24538,4
26803,4
813,1
4875,3
29786,4
12516,4
27475,4
28935,4
30150,4
10627,4
9325,4
24564,4
25129,4
15494,4
4558,3
2681,2
14600,4
29726,4
26001,4
25714,4
7987,3
21307,4
14581,4
146,0
23471,4
2063,2
25658,4
1182,1
11935,4
2081,2
20659,4
11029,4
12944,4
21355,4
3486,3
25267,4
28338,4
7206,3
4425,3
10824,4
26594,4
18606,4
20401,4
274,0
13256,4
8596,3
18874,4
12573,4
29872,4
9174,3
29721,4
3870,3
14222,4
16141,4
10185,4
4410,3
27828,4
551,1
20128,4
26040,4
8663,3
11957,4
15572,4
9496,4
14036,4
30095,4
15875,4
28137,4
7718,3
17722,4
15662,4
28888,4
12026,4
6759,3
24752,4
8387,3
12918,4
24165,4
21194,4
3034,2
16903,4
13697,4
25049,4
2718,2
24177,4
20107,4
9549,4
24751,4
22343,4
620,1
20452,4
18293,4
4561,3
19920,4
26247,4
19274,4
22026,4
3349,2
6858,3
1523,2
9187,3
18350,4
28887,4
15359,4
11349,4
4293,3
24743,4
8987,3
4494,3
12297,4
17172,4
30010,4
24163,4
22891,4
12435,4
8754,3
4876,3
29684,4
25317,4
14150,4
25116,4
25774,4
20898,4
12168,4
22338,4
23623,4
16264,4
5395,3
29981,4
7256,3
2464,2
22566,4
1777,2
11579,4
19574,4
12510,4
29794,4
341,0
25493,4
12104,4
1359,2
29537,4
25051,4
3697,3
17108,4
22079,4
3055,2
7090,3
4150,3
16696,4
26984,4
19176,4
23684,4
24042,4
21110,4
20439,4
9833,4
8521,3
21116,4
29191,4
12677,4
25038,4
13634,4
28698,4
23172,4
18471,4
9300,4
60,0
1258,1
22731,4
5210,3
2384,2
15389,4
2156,2
1547,2
7771,3
154,0
14855,4
486,0
6222,3
12919,4
24731,4
24139,4
12364,4
16217,4
1789,2
16193,4
15861,4
9111,3
7869,3
27138,4
22359,4
24529,4
23200,4
4924,3
2762,2
23789,4
21062,4
18158,4
29336,4
11267,4
25463,4
26458,4
6945,3
24736,4
27420,4
22366,4
20750,4
25423,4
21034,4
13355,4
22447,4
11795,4
21721,4
19740,4
18212,4
6036,3
3119,2
28799,4
3686,3
29408,4
24698,4
3079,2
3020,2
11906,4
27058,4
28321,4
8808,3
15498,4
23122,4
28872,4
25902,4
4326,3
17435,4
16008,4
8148,3
18918,4
17121,4
8198,3
16359,4
1645,2
13146,4
24180,4
22768,4
7322,3
29216,4
25311,4
5553,3
27455,4
27542,4
24014,4
16844,4
9165,3
28025,4
11608,4
27440,4
8795,3
23833,4
18893,4
19400,4
18125,4
22852,4
24414,4
1322,2
8588,3
4093,3
2646,2
13078,4
2619,2
3239,2
19637,4
4901,3
21137,4
16462,4
25250,4
2141,2
19544,4
15871,4
28129,4
13151,4
18213,4
29735,4
28595,4
22965,4
7220,3
13468,4
1297,2
13498,4
811,1
14917,4
18384,4
21415,4
11618,4
4633,3
29729,4
15708,4
4911,3
20486,4
23018,4
23879,4
10305,4
8871,3
21089,4
18132,4
14161,4
9276,4
3508,3
20592,4
21157,4
28526,4
2235,2
16404,4
26079,4
4489,3
6252,3
14603,4
17747,4
829,1
15411,4
21943,4
23626,4
8514,3
22581,4
21471,4
12428,4
19397,4
15491,4
29850,4
9682,4
22156,4
29491,4
28718,4
13866,4
3106,2
20571,4
24838,4
7358,3
6843,3
3355,2
20198,4
24263,4
8680,3
16763,4
10891,4
14610,4
22933,4
11216,4
12863,4
17633,4
11503,4
29909,4
20352,4
27178,4
7797,3
16824,4
14739,4
20341,4
23300,4
10286,4
1503,2
4945,3
13361,4
16373,4
8194,3
12601,4
20223,4
22997,4
21863,4
26259,4
5887,3
11722,4
27528,4
5308,3
22024,4
6764,3
28426,4
15890,4
5568,3
774,1
18908,4
24227,4
7455,3
25565,4
30122,4
21448,4
27699,4
2768,2
2111,2
26023,4
961,1
25131,4
2525,2
27629,4
9351,4
28583,4
1786,2
10172,4
21342,4
23726,4
10102,4
22129,4
25622,4
20598,4
4305,3
17482,4
20322,4
13681,4
5017,3
17771,4
28490,4
5669,3
16621,4
10596,4
19579,4
4826,3
4444,3
23316,4
13762,4
22954,4
20463,4
13269,4
5375,3
2019,2
12569,4
13222,4
18025,4
13780,4
5044,3
29806,4
13503,4
6906,3
3656,3
23495,4
25700,4
30178,4
28654,4
8227,3
8739,3
8129,3
10512,4
1648,2
17322,4
25865,4
8126,3
13501,4
4273,3
6566,3
20397,4
25478,4
9703,4
24150,4
11938,4
2759,2
21971,4
6625,3
4730,3
20928,4
1882,2
3124,2
19746,4
19908,4
26535,4
15079,4
1669,2
3473,3
3532,3
29547,4
11274,4
1819,2
14017,4
15455,4
3856,3
3424,3
11799,4
7335,3
29688,4
22051,4
23005,4
11882,4
8962,3
28425,4
29165,4
127,0
6054,3
20777,4
28303,4
13930,4
15692,4
4515,3
7284,3
20421,4
28098,4
835,1
26987,4
24853,4
29673,4
17789,4
11710,4
28373,4
7938,3
10581,4
29592,4
2486,2
25643,4
10747,4
17126,4
821,1
23152,4
13271,4
11633,4
28827,4
29889,4
14461,4
28699,4
12555,4
5867,3
2151,2
27189,4
800,1
10341,4
7027,3
2725,2
16864,4
16135,4
21139,4
3815,3
2942,2
19225,4
14697,4
28600,4
20617,4
3281,2
8018,3
6466,3
29020,4
24371,4
23010,4
28221,4
13718,4
11329,4
18704,4
14249,4
4680,3
27213,4
19510,4
2282,2
5451,3
2377,2
17754,4
11492,4
1137,1
11001,4
19054,4
423,0
932,1
9621,4
25762,4
27396,4
5486,3
5876,3
22711,4
15725,4
24724,4
22528,4
25212,4
18022,4
27994,4
22736,4
8549,3
1999,2
11537,4
4078,3
27518,4
3745,3
18839,4
20940,4
13059,4
11477,4
1266,1
2229,2
19578,4
9354,4
19039,4
4739,3
22086,4
6079,3
6681,3
7959,3
12204,4
7073,3
9689,4
27219,4
10741,4
27816,4
18983,4
17878,4
14367,4
17388,4
21141,4
27989,4
7731,3
77,0
24601,4
19772,4
15879,4
21756,4
26647,4
23973,4
23414,4
26584,4
9234,3
8163,3
22423,4
6046,3
11384,4
3447,3
5493,3
19423,4
26914,4
8319,3
19500,4
5332,3
3586,3
8728,3
1937,2
29116,4
238,0
12473,4
18435,4
8140,3
9481,4
3546,3
27399,4
14542,4
28326,4
18836,4
19698,4
29154,4
10774,4
1360,2
8673,3
1642,2
5363,3
18903,4
7176,3
2257,2
10051,4
23021,4
17038,4
29274,4
27400,4
13249,4
26212,4
20643,4
14915,4
18868,4
7118,3
21148,4
1946,2
1855,2
9949,4
12870,4
13212,4
6336,3
29226,4
6389,3
4269,3
13089,4
17002,4
26024,4
27164,4
9507,4
6579,3
29344,4
14045,4
15736,4
14001,4
11171,4
854,1
21205,4
5641,3
13512,4
14624,4
19411,4
14220,4
28296,4
118,0
9005,3
22945,4
25273,4
14350,4
8823,3
24541,4
16773,4
5420,3
9281,4
10999,4
4387,3
17876,4
2637,2
25521,4
13319,4
26486,4
28238,4
20634,4
14221,4
10797,4
20407,4
24019,4
11854,4
27930,4
6890,3
5703,3
1628,2
18567,4
27691,4
28077,4
29239,4
26645,4
28823,4
3872,3
14589,4
17678,4
10760,4
10361,4
28889,4
1788,2
16041,4
22352,4
19607,4
29674,4
2515,2
16282,4
6859,3
23920,4
16092,4
12453,4
8099,3
13181,4
14684,4
26834,4
21119,4
6478,3
27525,4
26495,4
27523,4
17010,4
8416,3
7715,3
9979,4
6271,3
11712,4
3652,3
6394,3
4700,3
15489,4
16898,4
24696,4
6332,3
18120,4
18818,4
29440,4
29378,4
10464,4
13041,4
5836,3
8309,3
13793,4
3138,2
1935,2
7010,3
30190,4
7827,3
20233,4
8329,3
29355,4
5963,3
23512,4
19667,4
17720,4
18479,4
5196,3
5200,3
13918,4
15373,4
4689,3
6934,3
17146,4
16110,4
11716,4
2161,2
8307,3
8883,3
13285,4
55,0
17428,4
305,0
28134,4
22785,4
18099,4
14488,4
27416,4
13859,4
4496,3
20539,4
21055,4
19752,4
12653,4
23498,4
10682,4
10655,4
5316,3
23178,4
10692,4
23968,4
24282,4
16664,4
14431,4
27104,4
10354,4
19458,4
28487,4
19248,4
17309,4
6483,3
7111,3
14015,4
23695,4
3960,3
29678,4
13162,4
22547,4
22066,4
25024,4
24625,4
11549,4
23801,4
10355,4
17464,4
4249,3
672,1
3320,2
18727,4
28638,4
8633,3
10097,4
28315,4
12913,4
26210,4
24744,4
23013,4
11878,4
6190,3
6342,3
15526,4
7495,3
24894,4
17558,4
6358,3
18747,4
12488,4
12266,4
3878,3
6375,3
4363,3
5650,3
14703,4
8097,3
27960,4
4225,3
28400,4
22950,4
20471,4
19706,4
22401,4
20362,4
23323,4
16911,4
7178,3
4964,3
19028,4
10518,4
24791,4
20057,4
4925,3
4705,3
22057,4
9730,4
24704,4
21176,4
18156,4
10405,4
27849,4
24035,4
26695,4
7071,3
8173,3
23230,4
9700,4
7079,3
7009,3
13324,4
16147,4
27517,4
21454,4
27489,4
4742,3
12426,4
7127,3
1270,1
11707,4
15598,4
20263,4
19688,4
21649,4
23554,4
10230,4
4929,3
24969,4
28406,4
8742,3
8587,3
17892,4
10371,4
4427,3
17568,4
10556,4
25968,4
17027,4
14808,4
26918,4
7379,3
14747,4
3475,3
27446,4
10204,4
29623,4
5050,3
4608,3
22526,4
25007,4
17511,4
21713,4
12597,4
